"id","user_id","alias2","comment","name","fullname","username"
199,599,"la-tortilla-sectorul-1","Locul asta are cea mai buna carne aproape din toate fast food-urile pe care le stiu eu si raportul calitate=pret este foarte bun... Nu ratati acest loc!","La Tortilla","0","danyiqt"
200,604,"pizzicato-sectorul-2","Ador pizza! Cine n-o adoră? Da' pizza aia bună, constituită din blatul proaspăt, mozzarela care ți se prelinge zemos-delicios pe degete și ceva topping pe deasupra. Este o cerință foarte simplă, pe care, însă puțini o pot respecta. Dintre aceia puțini, face parte și Pizzicato, care pe lângă un preț foarte bun, oferit meniurilor expuse, fac diferența, prin faptul că produsul finit, care ajunge la tine în poală, pardon, farfurie, seamănă izbitor cu ce vezi în poză!
Am riscat o pizza somon&capere; (omega 3, grăsimi bune, etc.) de pe Pizzicato. Am fost reticentă, având experiența unor restaurante, care atașau topingurilor mai sus enunțate, un blat ca de carton, deloc gustos și prea puțin proaspăt. De ce am ales pizza cu somon? Pentru că sunt prea puține site-uri de gen, care pun la dispoziția clientului pizza cu pește. Majoritatea optează pentru mezeluri. Punct.
Pizza comandată a venit în aproximativ 40 de minute, a fost ca în poză și a avut un sos picant, da' PICANNNT!, cu gust de sos tomat, parcă făcut de mama-deloc artificial.
Sfatul meu...dacă vrei o pizza delicioasă, cu livrare rapidă, preț de criză și aspect ca-n poză...încearcă Pizzicat-o. Eu și colegii ne-am riscat. N-au rămas decât cutiile goale. 
","Pizzicato","0","madalinabonea"
201,605,"sushi-mania-sectorul-3","Cine nu s-a indragostit de preparatele atipice ale bucatariei japoneze? Cu o traditie straveche in arta culinara, Tara Soarelui Rasare, ofera o varietate mare de preparate din peste si fructe de mare. O selectie interesanta a acestora puteti gasi si la restaurantul Sushi Point de pe strada Traian Popovici din sectorul 3 al capitalei.","Sushi Mania","0","alexandra.pusca"
202,606,"restaurant-piccadilly-sectorul-3","Imbinatia unui ambient placut cu o bucatarie variata cu mancaruri traditionale si italienesti, vinuri de cea mai buna calitate si servire ireprosabila","Restaurant Piccadilly","0","cosmin.pascuci"
203,608,"cuptorul-cu-lemne-02114","Nimic nu se compara cu o pizza bine preparata in cuptorul cu lemne. Frageda, aromata, delicioasa si rumena, asteptand sa o devorezi cu mare pofta. Nu uita sa te lingi pe degete in cazul in care o vei savura cu mana.","Cuptorul cu lemne","0","claudiua87"
204,617,"dines-unirii","De la Dines cel mai bun preparat de departe este puiul shanghai , combinatia dintre puiul si sosul de usturoi este excelenta. si pe desupra un meniu costa doar 15 lei , Deci raport calitate/pret foarte bun . ","Dines","0","victor_olteanu"
205,618,"gambinos-pizza-sectorul-3","Daca  ''a lua masa'' masa pentru tine nu inseamna doar sa-ti stapanesti foamea si iti place sa asociezi aceasta activitate zilnica cu un ambient placut indus de muzica oldies care parca o data ce inchizi pentru un moment ochii ii si vezi pe acei americani cu saxofonul in mana ce canta in fata unui restaurant (asemanator celor din jocul ''Mafia'' )poftindu-te sa te alaturi ''Familiei'' pentru ca patronul sa te intampine .. ''Cu ce te servesc astazi? Ca de obicei?''
  Aici fie ca savurezi o pizza, paste sau o gustare ,  gustul ramas nu va fi doar placerea papilelor gustative dar si a ta caci ai fost purtat in timp pentru cel putin o ora din bucurestiul cotidian...      -- Gambino's Pizza --","Gambinos Pizza","0","chriswgm"
206,615,"gambinos-pizza-sectorul-3","Hmmm...numai cand auzi Gambino's ""fugi"" cu gandul la bucataria italiana, la mirosul cuptorului incins...un quattro stagione  si combinat cu sosul iute satisface si cele mai rafinate gusturi.","Gambinos Pizza","0","Geo22"
207,628,"templul-soarelui-sectorul-2","Aici gasesti mancare chinezeasca de cea mai buna calitate, aici poti simti adevaratul gust dulce-acrisor, adevarata savoare a condimentelor orientale. Daca vrei ca papilele tale gustative sa explodeze de placere, incerca mancarea chinezeasca pregatita la Templul Soarelui. Prima masa servita la Templul Soarelui imi va ramane mereu in minte, asemeni unui condiment exotic, rar,atat pentru atmosfera specifica unui restaurant chinezesc (pe care o cunoscusem pana atunci doar in filme sau despre care citisem in carti si alte review-uri in reviste)  cat si prietenelor mele alaturi de care am petrecut una din cele mai frumoase zile din viata mea. Este un loc ideal pentru intalniri ocazionale intre prieteni, zile aniversare  sau chiar o cina romantica. Nu este un local pretentios insa este prietenos. 
Caldura, savoarea si experienta orientala poate fi la fel de bine savurata si acasa in fata televizorului. 
","Templul Soarelui","0","simyona"
208,629,"vecchia-napoli-sectorul-1","Pasiunea pentru mancare a venit oarecum tarziu,undeva in jurul varstei de 25 ani desi in acest prim sfert de secol de viata am consumat tone de alimente!Totul a inceput intr-o frumoasa dupa amiaza de duminica,atunci cand l-am vazut pentru prima oara la TVR2 pe Jamie Oliver-atat de mult m-a influentat incat am efectuat cursuri de specialitate,fiind acum bucatar cu diploma.In ceea ce priveste restaurantul unde poti comanda pentru acasa fara a fi dezamagit,ba dimpotriva,va recomand cu drag Vecchia Napoli,pizzerie mica dar eleganta unde pizza este coapta intr-un cuptor cu lemne,intotdeauna cu ingrediente proaspete si de calitate avand o adevarata savoare napoletana,cu preturi corecte si cu produse puse la dispozitia clientilor cu maxima dragoste si respect.
Eu unul am fost impresionat de pizza celor de acolo si am comandat din nou si din nou cu mare placere.Cunoscatorii vor cu siguranta de acord cu mine-Pe majoritatea dintre dumneavoastra va voi astepta mai devreme sau mai tarziu la propriul meu restaurant original.Pofta buna tuturor!","Vecchia Napoli","0","Lietkynes"
209,633,"jerrys-pizza-02224","Ce mai buna pizza din oras,o recomand cu incredere,daca vreti sa mancati o pizza ca in Italia clar trebuie sa comandati la Jerry's!","Jerry&#039;s Pizza","0","provenzano85"
210,630,"pizza-expert-sectorul-6","Pizza Expert are unele din cele mai bune sortimente de pizza din oras. Pe blatul nu foarte crescut si nici foarte prajit sunt puse ingrediente atent selectate, astfel incat sa ii dea un gust echilibrat. 

Pretul este foarte covenabil avand in vedere calitatea, iar deseori au promotii, oferindu-ti si cate o bautura gratis. Merita sa incerci pizza Expert si Quattro Stagioni care sunt extrem de gustoase (te lingi pe degete, nu alta), iar nici Diavola sau Prosciutto e Funghi nu sunt de neglijat.

Consider ca meniul lor acopera toata paleta de preferinte, in plus poti vedea cum sunt preperate: intr-o vatra, ceea ce ii da o aroma specifica.

Cel mai bine este sa comanzi acasa, pentru ca livrarea este destul de rapida (10 minute fata de locul unde stau eu)pentru ca ambientul nu este prea primitor.

4/5","Pizza Expert","0","miha088"
211,639,"dominium-26554","Intr-o epoca in care pizza a devenit mancarea de baza, Dominium este ca o gura de aer proaspat. Atunci cand am spus ca nu mai vreau sa vad pizza pe masa mea, am intrat in aceasta pizzerie si mi-am creat propria reteta de pizza. Sunt sigura ca si restul mancarurilor sunt fel de bune. Ar fi multe de spus despre acest loc, dar mai bine mergeti acolo si veti vedea si singuri cum este.","Dominium","0","Florenta"
212,643,"la-bucataru","Peste 100 de preparate gatite, La Bucataru’stie ca bucataria nu mai e de mult timp doar un pretext pentru a-ti satisface pofta de mancare, ci a devenit o arta, venind in intampinarea voastra cu pretioase retete originale de: pizza, gratar, garnituri, paste etc.
 Incercati sa inchideti ochii pentru un moment si sa va imaginati ca plutiti intr-o lume ireala, a bunului gust, a miresmelor delicate pline de savoare.
 Nu este un basm, este lumea La Bucataru’ prezenta in gandurile voastre, care acum isi doreste sa sarbatoareasca cu voi fiecare clipa de extaz culinar, servindu-va cea mai fina pizza si cele mai gustoase delicatese.
Calitatea preparatelor mereu proaspete, livrarea rapida si maniera ireprosabila de tratament a clientilor nostrii, ne recomanda sa devenim unul din prietenii vostrii de incredere... La Bucataru’este acum prietenul tau…
","La bucataru&#039;","0","dodolino2"
213,646,"bucate-pe-roate-sectorul-3","Ajungem la un moment cand ne oprim si sa ne intrebam ""ce fac azi de mancare?"". Pentru orice varsta; elev, student, adult, oameni in varsta... Toti putem beneficia la orice ora de o comanda online, cea mai gustoasa mancare asa cum ne-am dorit-o noi. Face-ti comanda la preturi foarte mici, util, comod, rapid, ce va doriti mai bine de atat? ","Bucate pe roate","0","Poftabuna"
214,652,"nasu-finu-sectorul-4","ce iti poti dori mai mult de atat?
mancare buna,dulce sau picanta,un vin usor,muzica pentru toate gusturile si niste ospatari draguti(aviz domnisoarelor).","Nasu Finu","0","naty"
215,658,"pizza-expert-sectorul-6","Pizza Expert este unul din cele mai bune exemple de succes pe piata de food delivery din Bucuresti. Nu spun asta pentru ca as lucra cu ei sau pentru ca mi-ar fi dat vreo masa gratuita sau ceva, o spun din punctul de vedere al clientului pretentios, al barbatului care stie sa gateasca, al omului care a avut parte de cel mai bun raport calitate /pret, o spun ca sa fiu auzit, oameni buni, baietii astia chiar stiu sa faca business. Ca recomandarea speciala, Pizza Expert o pizza de calitate sau Pizza Diavola pentru cei ce consuma mai picant. Un alt lucru ce m-a impresionat, spre deosebire de ""multinatinalii americani"", bauturile sunt reci chiar si la livrare.","Pizza Expert","0","emanuel.bureta"
216,665,"la-mama-sector-1","Un vin bun e bucurie.
O mancare mai aleasa gasesti doar La Mama acasa.
La Mama te simti ca in familie.","La Mama","0","PEACE4ALINA"
217,678,"bio-catering-sectorul-4","""Bucatarie traditionala romaneasca"".....cum ar fi: pui Shanhai, salta California, ficatei rusesti, salata bulgareasca..ce sa mai vorbim : cam la mama (lor) acasa...
si fara ciorba de burta...","Bio Catering","0","gmoisescu"
218,696,"la-mama-sector-1","La mama ma sint cel mai bine, La mama este mancarea cea mai gustoasa, La mama e totul la superlativ!","La Mama","0","Viviana"
219,660,"la-mama-sector-1","FoArTe tArE rEsTaUrAnT! Preturile's un pic mai piperate, dar merita pt. mancarea super buna, ospatari amabili si capabili, si Atmosfera de ca la mama acasa! [Incercati salata de telina! GENIALA!]","La Mama","0","Chitzi"
220,712,"cuptorul-cu-lemne-02114","Cuptorul cu lemne reprezinta locatia ideala pentru a petrece timpul cu prietenii. Livrarea la domiciliu e foarte buna, nu trebuie sa astepti prea mult!Pizza e foarte buna, una din cele mai bune din oras! ","Cuptorul cu lemne","0","christiana81"
221,714,"la-mama-sector-1","Numai gustari aromate , doar mancaruri selectate , doar ""La Mama"" ai bucate , de mananci pe saturate! ","La Mama","0","Ace_Fiesta"
222,714,"la-mama-sector-1","Numai gustari aromate , doar mancaruri selectate , doar ""La Mama"" ai bucate , de mananci pe saturate! ","La Mama","0","Ace_Fiesta"
223,715,"dominium-26554","Majoritatea avem pe cineva in familie sau ceva cunostinta care stie gati fain, dar nu poti zice ca vrei sa mananci tot timpul sa mananci din mancarea gatita de aceea persoana , spre deosebire de ceea ce spun majoritatea referitor la : megem la o Pizza de exemplu.. sincer cei care prepara acest fel de mancare si cele asemanatoare sunt viitali in vietiile celorlalti . Multumim ca faceti asta pentru noi -Special cei de la Dominium........","Dominium","0","stefandumitrana"
224,717,"wu-xing-berceni","Intr-adevar, Wu Xing este in regula, dar nu i-as da chiar nota 10. Mancarea este buna, nu exceptionala (am mancat mancare chinezeasca si in alta tara). Spre exemplu, la orezul cu creveti am 2 nemultumiri: prea mult ulei, prea putini creveti! Iar legat de timpul de livrare, pot sa zic ca este in regula tinand cont ca mancarea vine din sectorul 1 in sectorul 4 (in cazul meu)o ora mi se pare rezonabil. Oricum, nimic nu e perfect pe lumea asta, iar cei de la Wu Xing sunt, din cate se pare cei mai apreciati in domeniul bucatariei chinezesti cu livrare la domiciliu! ","Wu Xing","0","loricik13"
225,742,"phd-02454","Pizza de la PHD este cea mai buna dintre toate la un pret foarte bun..Este atat de buna ca prietenul meu imaginar are forma si gustul unei pizza..;))","PHD","0","miki"
226,753,"la-mama-sector-1","La mama este cel mai tare restaurant!CA LA MAMA ACASA!","La Mama","0","lauraiancu"
227,765,"magic-food-sectorul-1","""  Jobul unui prieten depinde de numarul de like-uri de pe acest link:  http://www.poftabuna.ro/restaurant/magic-food-sectorul-1/avis.html . Eu l-am ajutat. Fa-o si tu ! "" ","Magic Food","0","anamaria"
228,239,"restaurant-piccadilly-sectorul-3","Delicios!","Restaurant Piccadilly","0","alexp"
229,775,"wu-xing-berceni","Wu Xing este intr-adevar un restaurant foarte bun de care nu am fost dezamagit niciodata.Livrarea foarte rapida si mancarea exact asa cum trebuie. Am avut privilegiul de a sta doi ani in Vietnam si  mancarea de aici mi s-a parut si mie si familiei mele foarte apropiata la gust ( daca nu chiar mai buna ) de cea din cultura asiatica. Wu Xing cu siguranta va satisface micutul asiatic din voi.","Wu Xing","0","100000260957944"
230,252,"mancarea-de-acasa-express-sectorul-3","pe langa preturi de bun simt,aici gasesti numai bunatati","Mancarea de Acasa Express","0","ely_troya"
231,452,"al-mondo-sectorul-6","Al Mondo reprezinta un restaurant de incredere. Produsele de calitate si la preturi accesibile, personalul prompt si prietenos, promotiile atractive reprezinta doar cateva dintre ingredientele necesare unui restaurant care sa satisfaca nevoile clientilor.
Nu se pune problema de a astepta ore in sir pana iti trece foame si pizza sa ajunga rece si in nici un caz apetisanta.
La Almondo este exact invers. Pizza este absolut delicioasa si este livrata intr-un timp foarte scurt, cel putin in Militari.
Va recomand cu mare drag restaurantul Almondo!","Al Mondo","0","rhalooka"
232,452,"capri-pizza-sectorul-6","Nu recomand acest restaurant. Preturile sunt foarte mici, dubios de mici dar si calitatea este la fel de minima. ","Capri Pizza","0","rhalooka"
233,452,"pizza-expert-sectorul-6","Pizza este cu adevarat buna si preturile sunt foarte accesibile, insa nu recomand sa mergeti sa serviti la restaurant. Personalul nu este tocmai amabil si puteti astepta dupa pizza vreo ora si ceva...","Pizza Expert","0","rhalooka"
234,452,"happy-time-sectorul-2","Mancare buna, preturi acesibile, personal nu tocmai in regula (se asteapta destul de mult pana se aduce meniul, pana se ia comanda si in cele din urma pana se aduce nota)","Happy Time","0","rhalooka"
235,817,"pizzeria-florina-sectorul-3","un adevarat festin cu pizza family mare ... ideala pentru petreceri si pentru seri impreuna cu familia si alti prieteni .... pacat ca sunt doar 5 stele ca sincer i-as fi dat 10 stele la cat de buna e ..","Pizzeria Florina","0","841538395"
236,307,"gyros-sotos-sectorul-2","Restaurantul este ok si in privinta preturilor.
Felurile de mancare sunt desigur viiu colorate specific mancarurilor mediteraneene.
Ca miros, predomina cel de menta, lamaie.
In privinta gustului: Sunt cam condimentate unele feluri, dar in rest sunt ok.
Majoritatea felurilor grecesti merg bine cu un vin dulce si demisec.
 ","Gyros Sotos","0","GheorgheIulian"
237,307,"phd-02454","Livrarea: In majoritatea timpului sunt la timp cu livrarile.
Tipul de mancare este desigur fastfood si poate sa tina locul unei mese ,,traditionale"" atunci cand nu avem timp de ceva mai consistent.
Cu ce vin merge: Nu prea merge cu vin.
Calorii: cam 2500 kcal la o pizza de 30 cm diametru.
Energie:10 km de alergare sustinuta (am testat la 7-8 ture de cismigiu).
Grasimi: Destule si se depun destul de repede dupa 5-8 pizza.","PHD","0","GheorgheIulian"
238,820,"la-mama-sector-1","Mancarea nu e extraordinara, am gustat preparate si mai bune decat atat pe bani mai putini. Sentimentul de ""ca la mama acasa"" exista(sau nu) datorita faptului ca reustaurantul are specific traditional, nu pentru ca mancarea ar fi chiar ca ""acasa"" Si eu pot sa gatesc ca la ""La Mama"".  Raportul calitate-pret nu e unul tocmai ok: mancarea e destul de putina, gustul nu e de neuitat, iar pretul mult prea ridicat. ","La Mama","0","Magdiss"
239,828,"jerrys-pizza-02224","Am comandat aseara o Pizza Taraneasca de la Jerry's Pizza. Spre surprinderea mea livrarea a fost chiar rapida si pizza foarte buna, blatul pufos, ingredientele pareau proaspete, si pe deasupra a fost si foarte satioasa. Pe langa asta aveam si un cupon asa ca am primit gratis niste gogosele de ceapa foarte bune! Recomand Jerry's Pizza oricui vrea sa manance bine,fara sa astepte foarte mult sa ii ajunga comanda!","Jerry&#039;s Pizza","0","SSomy"
240,673,"gambinos-pizza-sectorul-3","M-am simtit mereu bine la Gambrinos Pizza, tocmai de aceea revin cu placere ori de cate ori am ocazia si pot spune ca nu am mancat in alta parte mai bine.Vi-l recomand cu toata increderea","Gambinos Pizza","0","Andreeastf"
241,805,"bucate-pe-roate-sectorul-3","Abstractizand linguselile, pupincurismul tipic romanesc in incercarea de a fi cat mai subiectiv, reamintesc gurmanzilor ca satisfacerea foamei nu consta doar in desfatarea stomacului cu retete bine gatite ci si cu o estetica aparte.Aparent orice flamand poate manca orice , dar reteta unui devorator ideal combina estetica produsului cu arta culinara.Imbatarea creierului cu mirosuri deosebite, cu imagini apetisante, accelereaza atacului stomacului in cucerirea produsului.Ingloband calitatea, estetica si satisfacerea publicului , ma determina sa afirm ca acest restaurant nu are nevoie de un ""mancator profesionist cu spirit critic"", ci doar de un mancator profesionist.","Bucate pe roate","0","theo.iacob"
242,835,"chop-stix-berceni","Chopstix va ofera o gama variata de mancaruri originale si sanatoase, mancarea asiatica fiind renumita pentru aportul nutritiv si suportul oferit in reducerea greutatii, cele mai multe feluri de mancare putand fi considerate dietetice, desi extraordinar de gustoase, incluzand salate proaspete, noodles deliciosi, sosuri cu vita sau cu pui, garniture light. ","Chop Stix","0","Carmen"
243,835,"chop-stix-berceni","Chopstix va ofera o gama variata de mancaruri originale si sanatoase, mancarea asiatica fiind renumita pentru aportul nutritiv si suportul oferit in reducerea greutatii, cele mai multe feluri de mancare putand fi considerate dietetice, desi extraordinar de gustoase, incluzand salate proaspete, noodles deliciosi, sosuri cu vita sau cu pui, garniture light. ","Chop Stix","0","Carmen"
244,502,"gambinos-pizza-sectorul-3","Intotdeauna apar discutii in contradictoriu legate de unde si ce se va comanda deoarece, inevitabil, fiecare are propriile preferintele culinare. Ne-am oprit asupra restaurantului Gambino's cu livrare non-stop. Comanda generoasa a fost rasplatita cu o sticla de Pepsi si inca o pizza gratis. Asteptarea a fost insa cam lunga (circa 1 ora si un sfert) cu toate ca eram intr-o zi de luni la ora 9 seara. Odata intrata mancarea in casa, lumea s-a napustit hamesita, fiecare insfacand cate o pizza, mai putin unul care a avut astfel motiv sa guste cate o felie de la ceilalti, concluziile fiind urmatoarele: pizza quatro formaggi continea cam multa gorgonzola, pizza hawai avea un aspect neplacut, bucatile de ananas erau cam mari, sunca parca data prin masina de tocat, pizza paesana buna, pizza prosciuto funghi buna, pizza diavola ma asteptam sa fie mai picanta, dar am imbunatatit-o cu putin sos iute, comandat pentru orice  eventualitate si care si-a atins scopul. Ceea ce m-a dezamagit cel mai mult a fost desertul constand in clatite cu ciocolata cu nuci si scortisoara care, probabil, ar fi fost extraordinare daca le-am fi mancat imediat scoase din tigaia de teflon, dar cum se racisera deja pe drum, clatitele au ramas nemancate in recipientele din plastic. In alta ordine de idei, Gambino's Pizza merita incercat atata timp cat comanda e mare si mai ales la ore tarzii, intrucat acest restaurant livreaza mancare non-stop si mai ofera si recompense.
","Gambinos Pizza","0","cux"
245,869,"jerrys-pizza-02224","Jerry's este una dintre cele mai cunoscute firme care fac si livreaza pizza la domiciliu la orice ora dar din pacate produsul finit,respectiv pizza nu este asa cum trebuie sa fie si cum se poate gasi oriunde in comunitatea europeana, ca sa nu  mai vorbesc despre faptul ca in comparatie cu unele terase unde se mai poate servi o pizza buna, la terasa pizza este si mai mare(aproximativ 45 cm diametru)si mai buna si mai ieftina (19 lei).singurul avantaj al jerri's pizza este ca o poti comanda la orice ora din zi sau din noapte, dar nu este nici pe departe pizza asa cum ar trebui sa fie(sa ajungi sa iti lingi degetele dupa ce o mananci si sa vrei sa mai comanzi alta) adica sa fie si buna si convenabila ca pret,sau mai bine spus mai accesibila mai multor categorii de oameni.sorry","Jerry&#039;s Pizza","0","mirongheorghe"
246,880,"jerrys-pizza-02224","La Jerry's Pizza un american, nu un italian a revolutionat gustul de pizza. Blatul este atat de special incat face din pizza de la Jerry's Sf Graal al pizzelor. Blatul este perfect echilibrat intre pufos si crocant, savoarea adaugata de malai este inegalabila. Toppingurile sunt generoase si maestrit echilibrate. Pizza Jerry's: o desfatare a simturilor.","Jerry&#039;s Pizza","0","1160834321"
247,875,"cuptorul-cu-lemne-02114","E miercuri seara, sunt singura in casa,e frig,mi-e foame.Ma duc la bucatarie...frigiderul meu e nerusinat de gol,am bani de un pachet de tigari si o sticla de suc..bine ca nu mai fumez si prefer apa...mi-e si lene sa cobor..hmmm..hai sa comand o pizza, parca era ok la cuptorul cu lemne, cea cu ton...intru pe site iau nr-ul unic si sun:
""Alo? Buna seara as dori sa fac o comanda....""
""Buna seara, adresa dvs va rog...."" si incep sa turui si sa imi dau toate datele dupa care aud in sfarsit intrebarea ""ce doriti sa comandati?"" 
""o pizza cu ton""
""Doar atat?""
""aaa...DA""
""Ne pare rau dar comanda minima este de 25 RON...mai doriti si altceva?""
""Aham...pai..va doresc o seara buna"" 

","Cuptorul cu lemne","0","JNS"
248,898,"bucate-pe-roate-sectorul-3","Da, imi place sa-mi aduc aminte de caldura bucatariei din copilarie. Caldura,la propriu, ca atunci gatitul se facea pe soba-plita.
Bunica facea o omleta taraneasca plina, untoasa si densa si mai ales galbena.Asa am regasit-o si aici, dar am mai completat-o cu cativa carnaciori la gratar si mai ales cu o portie zdravana de mamaliga.
Nu se putea fara peste, ale carui calitati sunt expuse in toate manualele de nutritie. Asa ca am luat un file de pangasius la cuptor.
A mers bine o cola.
Am trecut la felul de baza- muschi de porc la gratar cu garnitura de ciuperci sote si o salata de ardei copti. Portia imbietoare a avut si o cromatica placuta.
Deja a fost prea mult dar nu am rezistat unui desert usor- o salata de fructe.
A fost mult?  A fost putin? Pot spune ca a fost ca in copilarie. 
Mancare foarte gustoasa, bine preparata, proaspata, prezentata cum trebuie incat sa-ti deschida apetitul.
Alegerea oricarui alt meniu, din lista de bucate preparate, iti  permite un regim alimentar sanatos. 
","Bucate pe roate","0","rodica"
249,904,"biboche-pizza","Sa fiu sincer, mult timp am mancat Jerry's Pizza...asta pana cand mi-au adus o pizza expirata. Un priten mi-a recomandat pizzeria Biboche. Dupa nume am avut indoieli :) insa este geniala. Livrarea este rapida, preturile sunt mici, ofertele de duminica cu o pizza gratis sunt bine-venite, iar gustul este mult peste asteptari. Recomand tuturor fara ezitare Biboche Pizza.","Biboche Pizza","0","psihoactive"
250,910,"la-mama-sector-1","Am mancat la restaurantul ""La Mama"" de ziua mea in data de 8 noiembrie si am comandat o salata ca ""La Mama"" cu pui, portie mica si a fost suficienta, am mai luat si vinul casei si a fost bunicel. Eu frecvetand in ani trecuti mai des pe la acest  restaurant si am observat ca si-a pastrat renumele si prestanta. Este un restaurant ok si il recomand cu placere.","La Mama","0","Roxana7"
251,911,"marmarita-zona1","Au cele mai bune paste posibile. Iti curg balute numai cand le vezi in farfurie si nu te poti apropia de ele deoarece sunt foarte fierbinti.","Marmarita","0","snowbear"
252,914,"jerrys-pizza-02224","Cea mai buna pizza pe care am mancat-o diferentiindu-se prin blatul pufos, ingrediente foarte bune, timp de livrare mic. Un alt punct forte este posibilitatea alegerii dintr-o gama foarta variata de produse la un pret accesibil.","Jerry&#039;s Pizza","0","Alex"
